name,zip,orders,month,delivery_service
Nostalgische Feuerstelle,6020,166,1,competition
Fröhliche Brauerei,1040,1,1,competition
Schloss Alm,8055,696,1,competition
Magische Kneipe,2620,612,1,competition
Ländliche Festscheune,6020,327,1,competition
Quaint Dorf,9300,438,1,competition
Verträumte Bauernhof,1060,0,1,competition
Hof Bodega,1090,803,1,competition
Wein Ratskeller,3500,974,1,competition
Kleine Hütte,2514,974,1,competition
Holz Café,1030,523,1,competition
Neue Winkel,6511,129,1,competition
Gemütliche Ratsstube,4061,1222,1,competition
Stilvolle Winkel,1030,814,1,competition
Schloss Weinbistro,6460,123,1,competition
Maritime Platzl,4644,8,1,competition
Verzauberte Kneipe,1110,655,1,competition
Köstliche Weinlokal,8051,494,1,competition
Stern Lokal,1230,551,1,competition
Traditionsreiche Hideaway,1050,1,1,competition
Bunte Jausenstation,8650,7,1,competition
Ehrwürdige Platz,1040,7,1,competition
Rustikale Pizzeria,8724,205,1,competition
Weinstube Ecke,2500,447,1,competition
Frische Soda fountain,8700,1783,1,competition
Kultivierte Schlemmerparadies,6020,4,1,competition
Rasante Ratsstube,3130,374,1,competition
Wiener Brauerei,1030,3,1,competition
Königliche Hof,8010,84,1,competition
Schöne Alm,4400,87,1,competition
Scharfe Scheune,1220,88,1,competition
Zirben Salons,1090,488,1,competition
Legendary Bräustüberl,9020,412,1,competition
Bergdorf Schlösschen,8010,246,1,competition
Exotische Tanzschuppen,4040,128,1,competition
Köstliche Bauernhof,8010,1,1,competition
Traditionsreiche Feuerstelle,6912,551,1,competition
Ruhige Herberge,9500,91,1,competition
Bäuerliche Schänke,1090,891,1,competition
Glänzende Palast,2353,411,1,competition
Weinstube Juke joint,8670,42,1,competition
Große Rittersaal,1010,8,1,competition
Holz Winkel,1060,5,1,competition
Traditionsreiche Hof,1190,6,1,competition
Herzog Tal,3830,211,1,competition
Roter Ecke,1100,1778,1,competition
Scharfe Brauerei,1010,170,1,competition
Märchenhafte Dorf,1070,251,1,competition
Elegante Grillplatz,5020,9,1,competition
Festliche Taverna,4470,10,1,competition
Gasthof Kneipenlokal,5020,4,1,competition
Bunte Bierstube,1080,8,1,competition
Mühle Hof,1020,915,1,competition
Grüne Küche,2460,288,1,competition
Alte Stuben,2560,86,1,competition
Kaiser Gourmet,1010,2,1,competition
Edelweiß Bierbrunnen,7000,374,1,competition
Bunte Schanke,1180,244,1,competition
Edle Schlemmerparadies,8430,203,1,competition
Bäuerliche Gastzimmer,6330,318,1,competition
Ländliche Salons,4600,975,1,competition
Herzog Gastzimmer,1090,3,1,competition
Bergdorf Felsenkeller,4020,5,1,competition
Sonnige Brauerei,8010,7,1,competition
Rustikale Ecke,1150,2,1,competition
Große Burg,8010,7,1,competition
Märchenhafte Tenne,1150,694,1,competition
Winterliche Tanzschuppen,1100,406,1,competition
Märchenhafte Tanzlokal,4020,894,1,competition
Gebackene Gasthof,2544,371,1,competition
Königliche Schlemmerparadies,2700,209,1,competition
Nostalgische Braustube,2700,6,1,competition
Alpen Platz,6020,6,1,competition
Herbstliche Winkel,1020,350,1,competition
Idyllische Ecke,1010,1,1,competition
Weinstube Herberge,5600,6,1,competition
Sonnen Grillroom,1160,4,1,competition
Romantische Schmankerl,2601,173,1,competition
Wolkenkratzer Inn,6020,41,1,competition
Rote Lokal,7000,811,1,competition
Große Küche,8055,3,1,competition
Bergdorf Schanke,1090,205,1,competition
Edelweiß Palast,6900,328,1,competition
Kaiser Salons,4020,1216,1,competition
Festliche Palast,5020,206,1,competition
Geheimnisvolle Tisch,3150,2553,1,competition
Kleine Brauhaus,5020,10,1,competition
Adventurous Lokal,1050,88,1,competition
Alte Brauhaus,2326,497,1,competition
Himmel Stube,6330,4,1,competition
Schöne Verköstigungszimmer,1210,609,1,competition
Herbstliche Rathskeller,6020,8,1,competition
Dörfler Küche,1070,0,1,competition
Magische Krug,1080,46,1,competition
Bäuerliche Waldhaus,8101,809,1,competition
Blaue Ort,8952,85,1,competition
Rote Küche,1090,7,1,competition
Stilvolle Verköstigungszimmer,3300,494,1,competition
Herbstliche Brauhaus,8041,1,1,competition
Blauer Hofladen,8010,5,1,competition
Opulent Speiselokal,1010,8,1,competition
Gesellige Biergarten,3100,495,1,competition
Sonnige Dive,1090,2,1,competition
Silberne Pizzeria,1070,8,1,competition
Frische Almhütte,2625,666,1,competition
Märchenhafte Küche,8010,454,1,competition
Alpine Rathskeller,1020,47,1,competition
Blaue Burg,1120,549,1,competition
Märchenhafte Tenne,1140,287,1,competition
Stille Waldhaus,1060,245,1,competition
Hof Dorfschenke,9500,47,1,competition
Ruhige Speiselokal,5020,0,1,competition
Countrified Tanzschuppen,6850,842,1,competition
Alpen Tisch,3400,292,1,competition
Romantische Gaststube,2320,375,1,competition
Köstliche Kneipe,4020,10,1,competition
Gebackene Bräustüberl,6900,410,1,competition
Geheimnisvolle Platz,1150,3,1,competition
Edle Speiselokal,1030,6,1,competition
Bunte Hof,5020,2,1,competition
Roter Stüberl,9020,10,1,competition
Weinstube Burg,8074,8,1,competition
Traditionsreiche Festscheune,4020,121,1,competition
Rustikale Weinbistro,6791,9,1,competition
Berg Taverna,9020,5,1,competition
Verträumte Dive,6900,692,1,competition
Blaue Weinbar,1090,9,1,competition
Kultivierte Bierstube,1110,204,1,competition
Ruhige Schmiede,3100,610,1,competition
Moderne Bierbrunnen,1100,2,1,competition
Opulent Salons,1010,349,1,competition
Bergdorf Taverna,2284,85,1,competition
Dörfler Rittersaal,3100,9,1,competition
Köstliche Jausenstation,8010,167,1,competition
Rauchige Eck,9020,6,1,competition
Kleine Küche,1070,104,1,competition
Opulent Alm,2351,533,1,competition
Märchenhafte Café,2500,180,1,competition
Dörfler Hofladen,1060,166,1,competition
Wald Zimmer,1100,265,1,competition
Malerische Schanze,4020,50,1,competition
Malerische Gastzimmer,1230,694,1,competition
Alpine Tisch,6020,692,1,competition
Maritime Festscheune,1230,202,1,competition
Ruhige Heuriger,3361,246,1,competition
Bäuerliche Festscheune,8055,166,1,competition
Grüne Wanderhütte,1150,8,1,competition
Ländliche Bierstube,4614,404,1,competition
Traditionelle Stuben,5020,5,1,competition
Alte Hofladen,5020,611,1,competition
Fröhliche Schänke,6020,450,1,competition
Sonnen Hangout,9020,326,1,competition
Königliche Küche,9020,367,1,competition
Scharfe Speakeasy,1030,246,1,competition
Gesellige Palast,4800,721,1,competition
Festliche Schanze,6240,290,1,competition
Dörfler Schmankerl,5600,4,1,competition
Einsame Dive,3500,528,1,competition
Nostalgische Gastgewölbe,4810,737,1,competition
Alpen Weinkeller,5020,892,1,competition
Prachtvolle Schenke,5020,125,1,competition
Kleine Brauerei,8054,128,1,competition
Edelweiß Weinbistro,6858,44,1,competition
Mozart Verköstigungszimmer,4020,404,1,competition
Maritime Inn,1110,130,1,competition
Roter Krug,2525,299,1,competition
Rote Stube,1220,44,1,competition
Pittoreske Ratskeller,6020,326,1,competition
Verzauberte Gaststube,1010,44,1,competition
Stille Kneipe,8054,3,1,competition
Bergdorf Juke joint,5204,634,1,competition
Gemütliche Palast,2700,9,1,competition
Kultivierte Dive,3192,89,1,competition
Mühle Bierstube,5023,204,1,competition
Gastfreundliche Bauernhof,1070,49,1,competition
Exotische Ratsstube,8570,654,1,competition
Opulent Alm,5020,810,1,competition
Romantische Rebgarten,1120,803,1,competition
Verträumte Schenke,9500,774,1,competition
Silberne Weinbar,5020,2,1,competition
Gasthof Schmiede,1200,87,1,competition
Schöne Kellerstüberl,1210,4,1,competition
Pittoreske Burg,5020,373,1,competition
Traditionelle Heuriger,8431,330,1,competition
Wein Watering hole,3100,574,1,competition
Bustling Kneipenlokal,7210,85,1,competition
Erfahrene Tanzlokal,5020,689,1,competition
Mühle Schenke,1070,289,1,competition
Romantische Biergarten,1020,325,1,competition
Traditionsreiche Felsenkeller,6020,450,1,competition
Gute Almhütte,4481,374,1,competition
Erfahrene Biergarten,1100,1282,1,competition
Elegante Hütte,1170,0,1,competition
Magische Lokal,3430,639,1,competition
Winterliche Blick,1210,284,1,competition
Zirben Felsenkeller,8401,404,1,competition
Legendary Scheune,7000,89,1,competition
Scharfe Garten,1090,721,1,competition
Ehrwürdige Weinbar,2511,770,1,competition
Schöne Eatery,8010,10,1,competition
Herbstliche Rittersaal,8054,553,1,competition
Grüne Pizzeria,7041,369,1,competition
Kleine Stubn,8010,208,1,competition
Märchenhafte Wirtshaus,6850,172,1,competition
Sonnige Platzl,1030,370,1,competition
Prachtvolle Mühle,2100,573,1,competition
Wirtshaus Speakeasy,1070,8,1,competition
Quaint Brauerei,2500,604,1,competition
Silberne Weinstube,1070,8,1,competition
Mühle Weinbar,8505,149,1,competition
Kleine Brauerei,1070,439,1,competition
Hof Gastzimmer,5020,4,1,competition
Bustling Platz,1070,8,1,competition
Himmel Zirbelstube,4020,3,1,competition
Herzog Bräustüberl,1190,370,1,competition
Traditionsreiche Dorf,1040,6,1,competition
Rote Südseeparadies,8010,205,1,competition
Ehrwürdige Tenne,1080,4,1,competition
Hof Schmiede,9020,6,1,competition
Prachtvolle Stüberl,1010,1,1,competition
Gebackene Bierstube,2241,611,1,competition
Traditionsreiche Bodega,6800,327,1,competition
Stern Jausenstation,7035,459,1,competition
Zirben Gourmet,6410,3,1,competition
Herbstliche Keller,6020,202,1,competition
Herbstliche Tisch,1120,1378,1,competition
Fischer Soda fountain,2724,45,1,competition
Blumen Hütte,8041,1133,1,competition
Wald Brauerei,5020,43,1,competition
Hohe Schankstube,4600,890,1,competition
Mühle Zimmer,8720,668,1,competition
Elegante Gourmet,5020,777,1,competition
Stille Inn,6900,529,1,competition
Legendary Taverne,4030,4,1,competition
Glanzvolle Jausenstation,2282,407,1,competition
Himmel Bauernhof,8020,2,1,competition
Adventurous Brauerei,8010,8,1,competition
Verzauberte Südseeparadies,1030,0,1,competition
Gute Kneipe,2512,9,1,competition
Rote Schlösschen,1020,504,1,competition
Köstliche Scheune,1060,47,1,competition
Countrified Bierbrunnen,1150,1216,1,competition
Sanfte Hangout,6020,615,1,competition
Rote Alm,1220,6,1,competition
Kaiser Palast,6850,949,1,competition
Alpen Weinstube,2130,250,1,competition
Blumen Burg,8010,3,1,competition
Gasthof Jausenstation,1140,83,1,competition
Kaiser Herrenhaus,1100,955,1,competition
Große Dive,6330,1,1,competition
Exotische Weinbar,1100,290,1,competition
Dörfler Bierbrunnen,1150,331,1,competition
Wald Soda fountain,1120,170,1,competition
Bergdorf Gastzimmer,1050,3,1,competition
Edle Schlösschen,5300,1268,1,competition
Zirben Ecke,1080,47,1,competition
Maritime Pinte,2384,126,1,competition
Scharfe Club,1030,40,1,competition
Ruhige Ratskeller,4400,517,1,competition
Alpine Hof,1030,108,1,competition
Königliche Eatery,6065,436,1,competition
Kaiser Blick,1120,6,1,competition
Ruhige Bodega,7210,246,1,competition
Sonnige Zimmer,1020,7,1,competition
Festliche Inn,9020,128,1,competition
Traditionsreiche Almhütte,1080,42,1,competition
Märchenhafte Salons,1200,3,1,competition
Stille Weinbistro,1060,8,1,competition
Opulent Ratsstube,4020,4,1,competition
Fröhliche Rittersaal,8700,1032,1,competition
Weinstube Brauerei,3133,410,1,competition
Sanfte Südseeparadies,6020,0,1,competition
Blaue Stube,5020,1486,1,competition
Rauchige Hof,1040,1,1,competition
Herzog Hangout,8700,616,1,competition
Sonnen Taverna,3202,4,1,competition
Kleine Dorfschenke,2620,808,1,competition
Kaiser Schmiede,1010,9,1,competition
Gemütliche Schanke,1090,413,1,competition
Wirtshaus Bodega,3493,210,1,competition
Große Küche,5020,492,1,competition
Fischer Juke joint,5020,50,1,competition
Exotische Braustube,1030,899,1,competition
Winterliche Wirt,1010,7,1,competition
Goldene Schankstube,1210,288,1,competition
Stilvolle Verköstigungszimmer,2000,807,1,competition
Romantische Feuerstelle,1150,575,1,competition
Kaiser Ginmill,9300,369,1,competition
Alpine Tenne,4020,49,1,competition
Herbstliche Verköstigungszimmer,8042,4,1,competition
Zirben Platzl,1220,648,1,competition
Dörfler Eatery,8044,5,1,competition
Alpine Heuriger,8020,9,1,competition
Herzliche Zimmer,8010,5,1,competition
Opulent Alm,4020,1179,1,competition
Alpen Festscheune,4020,933,1,competition
Idyllische Burg,2522,246,1,competition
Gesellige Rathskeller,8750,809,1,competition
Festliche Tafelspitz,8042,41,1,competition
Edelweiß Tanzlokal,1120,163,1,competition
Große Küche,1200,291,1,competition
Pittoreske Biergarten,1150,46,1,competition
Maritime Heuriger,9020,695,1,competition
Dörfler Club,4020,9,1,competition
Romantische Weinkeller,4040,810,1,competition
Weinstube Alm,1070,3,1,competition
Winterliche Schmiede,1050,9,1,competition
Herzog Palast,4820,317,1,competition
Roter Schlösschen,8010,3,1,competition
Wirtshaus Kneipe,4030,571,1,competition
Goldene Schmiede,1170,413,1,competition
Exotische Grillroom,1160,1,1,competition
Verzauberte Hideaway,2522,920,1,competition
Bunte Weinlokal,1050,6,1,competition
Heimat Esszimmer,4040,3,1,competition
Rasante Grillroom,1040,368,1,competition
Wein Bodega,1200,690,1,competition
Idyllische Hofladen,6300,4,1,competition
Alte Grillroom,9020,50,1,competition
Quaint Grillplatz,1220,2294,1,competition
Traditionelle Verköstigungszimmer,5020,5,1,competition
Roter Weinlokal,6900,809,1,competition
Goldene Wanderhütte,4020,530,1,competition
Maritime Pinte,1080,205,1,competition
Silberne Schlemmerparadies,3040,179,1,competition
Prachtvolle Gasthof,1050,267,1,competition
Traditionsreiche Stüberl,8010,10,1,competition
Alpine Winkel,6800,973,1,competition
Stern Inn,4030,1,1,competition
Kaiser Esszimmer,8570,175,1,competition
Stilvolle Esszimmer,8230,43,1,competition
Wirtshaus Hofladen,8010,125,1,competition
Bauer Platz,2453,327,1,competition
Mühle Hofladen,2700,636,1,competition
Prachtvolle Tanzlokal,8250,170,1,competition
Romantische Ratsstube,5020,289,1,competition
Moderne Weinbistro,5020,575,1,competition
Herbstliche Schänke,4030,203,1,competition
Traditionsreiche Bierstube,4400,527,1,competition
Quaint Zirbelstube,1030,268,1,competition
Wald Speakeasy,1110,569,1,competition
Alpen Festscheune,6410,348,1,competition
Kleine Brauerei,1220,87,1,competition
Goldene Eatery,1100,174,1,competition
Geheimnisvolle Ginmill,8020,42,1,competition
Fischer Stüberl,6800,752,1,competition
Bergdorf Südseeparadies,4020,896,1,competition
Erfahrene Platz,6020,123,1,competition
Neue Schanke,1100,291,1,competition
Alte Speakeasy,1200,5,1,competition
Einsame Ort,8700,691,1,competition
Ehrwürdige Weinkeller,1020,2,1,competition
Ländliche Schlemmerparadies,1060,9,1,competition
Traditionsreiche Gastgewölbe,5081,288,1,competition
Prachtvolle Garten,8010,171,1,competition
Gebackene Krug,6020,530,1,competition
Ruhige Schmankerl,1150,493,1,competition
Blauer Haus,3203,437,1,competition
Bauer Schlemmerparadies,1100,289,1,competition
Kaiser Salons,1100,88,1,competition
Mühle Gastgewölbe,5020,289,1,competition
Traditionelle Bräustüberl,1230,324,1,competition
Wein Südseeparadies,5600,238,1,competition
Blumen Bodega,1110,10,1,competition
Sanfte Zirbelstube,1120,5,1,competition
Romantische Eck,3250,123,1,competition
Roter See,1150,45,1,competition
Goldene Stuben,1220,2,1,competition
Traditionelle Speakeasy,1190,10,1,competition
Bäuerliche Klause,2601,779,1,competition
Pittoreske Tal,1220,856,1,competition
Verträumte Ginmill,1100,7,1,competition
Silberne Schmiede,4481,47,1,competition
Wiener Grillroom,1070,89,1,competition
Roter See,5020,5,1,competition
Rustikale Ecke,6020,746,1,competition
Weinstube Schanze,1010,244,1,competition
Wald Grillroom,1060,1666,1,competition
Rustikale Stube,4020,575,1,competition
Edelweiß Heuriger,8010,2,1,competition
Verträumte Palast,9020,454,1,competition
Sonnen Zimmer,1050,4,1,competition
Sonnen Weinbar,3508,326,1,competition
Bunte Grillplatz,3040,82,1,competition
Heimat Alm,1170,1097,1,competition
Idyllische Küche,1140,90,1,competition
Bäuerliche Blick,1220,372,1,competition
Wein Bierbrunnen,6840,1319,1,competition
Bäuerliche Platz,1020,467,1,competition
Ruhige Biergarten,5700,4,1,competition
Kleine Brauerei,1020,9,1,competition
Heimat Feuerstelle,8160,245,1,competition
Sonnen Hideaway,4040,167,1,competition
Alpen Ginmill,1220,88,1,competition
Idyllische Ratsstube,8042,414,1,competition
Pittoreske Ginmill,6820,637,1,competition
Kleine Brauerei,8041,3,1,competition
Fischer Lokal,1160,7,1,competition
Blaue Brauerei,5020,42,1,competition
Legendary Burg,1210,378,1,competition
Blauer Dive,1200,8,1,competition
Sonnige Wanderhütte,3910,82,1,competition
Ländliche Schänke,1150,3,1,competition
Verträumte Festscheune,1030,207,1,competition
Bauer Taverne,8020,0,1,competition
Rustikale Rebgarten,1100,50,1,competition
Hof Weinbistro,6020,490,1,competition
Bauer Weinbistro,1190,244,1,competition
Edelweiß Ginmill,2700,951,1,competition
Edelweiß Stadl,1040,149,1,competition
Verträumte Heuriger,1200,349,1,competition
Bergdorf Hangout,5020,41,1,competition
Geheimnisvolle Stube,6020,409,1,competition
Frische Pinte,3420,8,1,competition
Erfahrene Watering hole,1120,48,1,competition
Verzauberte Watering hole,4742,41,1,competition
Erfahrene Jausenstation,6141,3,1,competition
Stille Wirt,5550,41,1,competition
Wolkenkratzer Speisesaal,4040,9,1,competition
Stilvolle Platz,8055,574,1,competition
Blauer Speakeasy,1090,4,1,competition
Gute Soda fountain,2700,854,1,competition
Goldene Burg,3340,263,1,competition
Gasthof Dorfschenke,3400,205,1,competition
Winterliche Biergarten,1100,45,1,competition
Grüne Keller,1060,8,1,competition
Adventurous Rebgarten,1160,528,1,competition
Bunte Mühle,6176,550,1,competition
Blumen Speiselokal,8670,453,1,competition
Märchenhafte Bräustüberl,5020,42,1,competition
Maritime Mühle,9546,207,1,competition
Traditionelle Platzl,1050,5,1,competition
Heimat Krug,6500,295,1,competition
Edle Weinbistro,1040,171,1,competition
Bäuerliche Waldhaus,8055,1179,1,competition
Gesellige Platzl,2552,716,1,competition
Ruhige Weinbistro,4663,2,1,competition
Sanfte Gesellschaftsraum,8055,0,1,competition
Dörfler Bräustüberl,4600,839,1,competition
Stern Esszimmer,1140,83,1,competition
Traditionelle Tanzlokal,1190,90,1,competition
Sonnige Café,1110,1661,1,competition
Heimat Herberge,4923,3,1,competition
Countrified Speisesaal,1020,45,1,competition
Traditionelle Blick,1090,3,1,competition
Märchenhafte Kneipenlokal,1010,1213,1,competition
Mühle Tafelspitz,8020,8,1,competition
Königliche Hofbräu,1090,1,1,competition
Kaiser Schenke,8010,2,1,competition
Kleine Soda fountain,8010,1658,1,competition
Königliche Juke joint,1010,2,1,competition
Gesellige Café,6230,379,1,competition
Stille Gesellschaftsraum,1020,316,1,competition
Kleine Brauerei,1110,292,1,competition
Wolkenkratzer Schanze,8010,2,1,competition
Blauer Dorfschenke,1100,5,1,competition
Romantische Mühle,4052,319,1,competition
Herzog Lokal,3100,1979,1,competition
Neue Esszimmer,8650,725,1,competition
Wein Hideaway,8010,89,1,competition
Adventurous Ratskeller,4020,533,1,competition
Countrified Platzl,4451,333,1,competition
Märchenhafte Esszimmer,1050,171,1,competition
Holz Küche,8010,412,1,competition
Winterliche Hofbräu,6410,547,1,competition
Legendary Herberge,8605,738,1,competition
Bäuerliche Ratsstube,1050,7,1,competition
Geheimnisvolle Grillplatz,1160,8,1,competition
Scharfe Küche,1020,44,1,competition
Glänzende Platz,1160,206,1,competition
Wein Salons,1120,1,1,competition
Bunte Platzl,5020,47,1,competition
Wald Hofladen,2380,553,1,competition
Blaue Schlösschen,1020,6,1,competition
Roter Lokal,2460,716,1,competition
Gastfreundliche Stadl,9900,9,1,competition
Ruhige Schanze,2640,203,1,competition
Kleine Brauerei,1200,124,1,competition
Silberne Zirbelstube,1150,6,1,competition
Schloss Inn,4050,953,1,competition
Bergdorf Schänke,1170,84,1,competition
Herzog Schenke,1020,10,1,competition
Rustikale Kellerstüberl,8045,570,1,competition
Gebackene Schenke,1140,716,1,competition
Ehrwürdige Südseeparadies,1110,516,1,competition
Frische Bierbrunnen,1070,1094,1,competition
Blauer Lokal,4224,632,1,competition
Edelweiß Scheune,4481,411,1,competition
Quaint Tal,6020,86,1,competition
Gasthof Drinkery,1060,4,1,competition
Adventurous Weinlokal,1190,122,1,competition
Blaue Dorfschenke,1150,10,1,competition
Neue Kneipenlokal,1220,737,1,competition
Quaint Club,5020,1012,1,competition
