name,zip,orders,month,delivery_service
Frische Weinbar,4020,381,2,competition
Countrified Hofladen,6020,103,2,competition
Roter Brauhaus,8010,1046,2,competition
Moderne Speakeasy,1090,6,2,competition
Kaiser Schänke,1100,27,2,competition
Adventurous Gastgewölbe,1030,319,2,competition
Traditionsreiche Blick,8052,689,2,competition
Wein Wirtshaus,1010,14,2,competition
Neue Wanderhütte,2514,8,2,competition
Quaint Wirt,4600,373,2,competition
Grüne Festscheune,1060,33,2,competition
Alpine Tenne,6020,8,2,competition
Kleine Jausenstation,1010,1736,2,competition
Kleine Brauerei,1010,344,2,competition
Blaue Grillplatz,6063,10,2,competition
Exotische Drinkery,1170,447,2,competition
Blaue Stubn,1140,249,2,competition
Romantische Speisesaal,1100,214,2,competition
Berg Schanze,4020,55,2,competition
Nostalgische Gastzimmer,6020,332,2,competition
Blauer Stüberl,8020,450,2,competition
Idyllische Gasthof,1100,324,2,competition
Blumen Speiselokal,4030,573,2,competition
Moderne Brauerei,7210,72,2,competition
Sanfte Kneipenlokal,2700,46,2,competition
Verträumte Ecke,4073,189,2,competition
Neue Hideaway,8010,15,2,competition
Herzliche Stadl,8010,583,2,competition
Alte Zimmer,2434,502,2,competition
Ehrwürdige Jausenstation,8020,17,2,competition
Kaiser Garten,1200,30,2,competition
Gute Wirtshaus,3425,985,2,competition
Festliche Blick,1080,82,2,competition
Neue Hofladen,1060,18,2,competition
Magische Hof,2700,197,2,competition
Grüne Winkel,1200,449,2,competition
Mühle Inn,6020,205,2,competition
Himmel Platz,4020,532,2,competition
Herbstliche Taverna,4050,27,2,competition
Zirben Festscheune,6020,671,2,competition
Blaue Schlösschen,4050,296,2,competition
Gebackene Schanke,4030,55,2,competition
Stille Hideaway,6700,443,2,competition
Geheimnisvolle Speiselokal,9020,14,2,competition
Einsame Jausenstation,2340,928,2,competition
Verträumte Wirtshaus,1020,207,2,competition
Kleine Brauerei,4020,425,2,competition
Hof Winery,1130,199,2,competition
Verträumte Tisch,6842,201,2,competition
Gebackene Stubn,4020,667,2,competition
Bustling Bierstube,8700,833,2,competition
Mozart Speiselokal,1060,52,2,competition
Ruhige See,6971,451,2,competition
Nostalgische Kneipe,6020,260,2,competition
Bunte Kneipenlokal,5020,103,2,competition
Wein Tafelspitz,8020,18,2,competition
Rustikale Platzl,1200,10,2,competition
Rustikale Herberge,8888,12,2,competition
Gasthof Grillplatz,1230,32,2,competition
Blumen Esszimmer,1060,9,2,competition
Ehrwürdige Gastgewölbe,8010,161,2,competition
Blaue Schlösschen,4020,408,2,competition
Wald Salons,1130,149,2,competition
Nostalgische Taverne,1190,416,2,competition
Blumen Hangout,1010,216,2,competition
Blauer Weinkeller,5020,219,2,competition
Bäuerliche Waldhaus,1020,373,2,competition
Gebackene Ort,4840,578,2,competition
Gebackene Blick,4470,685,2,competition
Hohe Schankstube,6820,864,2,competition
Rustikale Lokal,6020,89,2,competition
Fröhliche Club,1040,877,2,competition
Berg Ginmill,5061,220,2,competition
Grüne Taverne,6845,696,2,competition
Quaint Heuriger,8010,177,2,competition
Winterliche Almhütte,5020,882,2,competition
Stilvolle Verköstigungszimmer,1190,134,2,competition
Kleine Brauerei,8020,393,2,competition
Hohe Burg,3203,260,2,competition
Countrified Waldhaus,6020,233,2,competition
Stilvolle Eck,4794,221,2,competition
Stern Gaststube,4020,31,2,competition
Wirtshaus Hangout,6334,1215,2,competition
Edle Tanzschuppen,1100,47,2,competition
Fischer Hideaway,8020,133,2,competition
Verträumte Juke joint,4240,275,2,competition
Herbstliche Inn,8551,139,2,competition
Romantische Bräustüberl,6911,1152,2,competition
Maritime Kneipenlokal,5071,1187,2,competition
Hohe Hofladen,1010,454,2,competition
Roter Stüberl,4040,181,2,competition
Grüne Pinte,1090,577,2,competition
Legendary Waldhaus,5163,328,2,competition
Herzliche Schmiede,1220,585,2,competition
Gemütliche Bodega,2544,318,2,competition
Blaue Eatery,2440,224,2,competition
Maritime Esszimmer,1220,676,2,competition
Elegante Winkel,7000,297,2,competition
Opulent Alm,1090,996,2,competition
Bustling Stüberl,1050,1178,2,competition
Edelweiß Tanzschuppen,1100,445,2,competition
Berg Bodega,6632,8,2,competition
Mühle Mühle,2201,27,2,competition
Goldene Tanzlokal,1210,32,2,competition
Blaue Dive,1100,290,2,competition
Kaiser Weinbar,3100,73,2,competition
Wirtshaus Club,5020,1373,2,competition
Traditionsreiche Mühle,1010,17,2,competition
Grüne Tal,3400,130,2,competition
Neue Dive,1060,14,2,competition
Silberne Schanke,5020,95,2,competition
Wolkenkratzer Schankstube,8724,199,2,competition
Mühle Gaststube,1200,84,2,competition
Große Garten,9020,241,2,competition
Edle Verköstigungszimmer,4020,9,2,competition
Wald Winkel,1150,7,2,competition
Sanfte Lokal,2512,349,2,competition
Elegante Hangout,8054,303,2,competition
Rustikale Ratskeller,8940,235,2,competition
Maritime Schmankerl,4020,329,2,competition
Königliche Schankstube,1200,235,2,competition
Rote Grillroom,1010,174,2,competition
Grüne Gasthof,5020,272,2,competition
Rasante Salons,5020,83,2,competition
Goldene Grillplatz,5020,331,2,competition
Rauchige Speakeasy,5760,52,2,competition
Blaue Lokal,4030,151,2,competition
Winterliche Schlösschen,1200,283,2,competition
Rustikale Alm,1110,11,2,competition
Traditionsreiche Felsenkeller,6020,387,2,competition
Fröhliche Schänke,6020,730,2,competition
Alpen Weinkeller,5020,1600,2,competition
Prachtvolle Schenke,5020,234,2,competition
Edelweiß Weinbistro,6858,38,2,competition
Mozart Verköstigungszimmer,4020,345,2,competition
Romantische Rebgarten,1120,601,2,competition
Verträumte Schenke,9500,499,2,competition
Silberne Weinbar,5020,8,2,competition
Gasthof Schmiede,1200,98,2,competition
Kleine Brauerei,8054,140,2,competition
Roter Krug,2525,310,2,competition
Rote Stube,1220,88,2,competition
Festliche Schanze,6240,262,2,competition
Dörfler Schmankerl,5600,52,2,competition
Einsame Dive,3500,762,2,competition
Nostalgische Gastgewölbe,4810,565,2,competition
Gute Almhütte,4481,900,2,competition
Mühle Bierstube,5023,454,2,competition
Gastfreundliche Bauernhof,1070,7,2,competition
Exotische Ratsstube,8570,522,2,competition
Maritime Inn,1110,393,2,competition
Erfahrene Biergarten,1100,1160,2,competition
Elegante Hütte,1170,110,2,competition
Grüne Wanderhütte,1150,34,2,competition
Schöne Kellerstüberl,1210,164,2,competition
Pittoreske Burg,5020,606,2,competition
Traditionelle Heuriger,8431,375,2,competition
Wein Watering hole,3100,778,2,competition
Traditionelle Stuben,5020,8,2,competition
Alte Hofladen,5020,835,2,competition
Opulent Alm,5020,510,2,competition
Bustling Kneipenlokal,7210,131,2,competition
Erfahrene Tanzlokal,5020,1013,2,competition
Mühle Schenke,1070,207,2,competition
Königliche Küche,9020,150,2,competition
Kultivierte Dive,3192,31,2,competition
Sonnen Hangout,9020,439,2,competition
Romantische Biergarten,1020,217,2,competition
Scharfe Speakeasy,1030,296,2,competition
Gesellige Palast,4800,464,2,competition
Ländliche Bierstube,4614,320,2,competition
Pittoreske Ratskeller,6020,401,2,competition
Verzauberte Gaststube,1010,406,2,competition
Stille Kneipe,8054,12,2,competition
Bergdorf Juke joint,5204,440,2,competition
Gemütliche Palast,2700,14,2,competition
Edelweiß Scheune,6100,157,2,competition
Stilvolle Zirbelstube,1100,30,2,competition
Grüne Scheune,1120,647,2,competition
Schloss Weinkeller,1140,716,2,competition
Moderne Inn,8010,79,2,competition
Goldene Burg,4452,30,2,competition
Edelweiß Gastgewölbe,1150,6,2,competition
Bustling Mühle,5020,91,2,competition
Goldene Winkel,1220,538,2,competition
Wolkenkratzer Gastzimmer,1200,32,2,competition
Gastfreundliche Heuriger,1180,324,2,competition
Erfahrene Winery,1080,510,2,competition
Quaint Gastgewölbe,1210,1582,2,competition
Kleine Ginmill,4020,118,2,competition
Sonnen Klause,1110,2,2,competition
Frische Herberge,8143,293,2,competition
Bergdorf Winery,6020,4,2,competition
Märchenhafte Brauhaus,5020,11,2,competition
Edelweiß Stube,6330,750,2,competition
Blauer Herrenhaus,1020,168,2,competition
Blumen Kaminzimmer,8010,74,2,competition
Traditionelle Heuriger,8700,632,2,competition
Frische Dive,6020,401,2,competition
Alpen Tanzschuppen,9020,534,2,competition
Hof Club,4053,958,2,competition
Bergdorf See,5020,1369,2,competition
Mozart Haus,6060,721,2,competition
Grüne See,1020,1624,2,competition
Wolkenkratzer Garten,4040,157,2,competition
Bäuerliche Festscheune,4030,415,2,competition
Bunte Schenke,3430,14,2,competition
Schloss Biergarten,1230,353,2,competition
Große Schänke,1020,153,2,competition
Opulent Alm,8010,1573,2,competition
Pittoreske Pinte,8580,599,2,competition
Edelweiß Stuben,8063,54,2,competition
Herzog Biergarten,1180,716,2,competition
Moderne Schlösschen,8605,1312,2,competition
Ländliche Keller,1070,1834,2,competition
Sanfte Wirt,8663,9,2,competition
Berg Wanderhütte,4844,47,2,competition
Idyllische Tanzschuppen,2325,465,2,competition
Blaue Weinstube,4020,368,2,competition
Idyllische Lokal,4020,633,2,competition
Gesellige Küche,4020,844,2,competition
Maritime Palast,1220,13,2,competition
Edle Alm,1170,110,2,competition
Mozart Ratsstube,9330,27,2,competition
Fischer Scheune,1030,226,2,competition
Romantische Weinbistro,1100,40,2,competition
Frische Haus,4040,848,2,competition
Berg Eatery,5120,81,2,competition
Maritime Pizzeria,1090,398,2,competition
Sanfte Weinlokal,8010,141,2,competition
Opulent Kneipenlokal,7000,463,2,competition
Wolkenkratzer Schlemmerparadies,5020,314,2,competition
Exotische Gourmet,2103,81,2,competition
Herzog Stüberl,6850,346,2,competition
Rote Speakeasy,5020,9,2,competition
Ländliche Weinlokal,4020,1048,2,competition
Fröhliche Brauerei,1040,10,2,competition
Verträumte Bauernhof,1060,4,2,competition
Zirben Dive,1010,338,2,competition
Köstliche Schanze,4622,263,2,competition
Opulent Alm,4061,248,2,competition
Kleine Brauerei,1100,179,2,competition
Herzliche Stube,8020,234,2,competition
Goldene Ecke,1150,13,2,competition
Große Schlemmerparadies,2651,6,2,competition
Wein Ratskeller,3500,978,2,competition
Kleine Hütte,2514,1099,2,competition
Holz Café,1030,331,2,competition
Neue Winkel,6511,155,2,competition
Countrified Stube,4020,557,2,competition
Legendary Brauhaus,1020,244,2,competition
Kaiser Scheune,1020,2132,2,competition
Hof Bodega,1090,701,2,competition
Verzauberte Kneipe,1110,1020,2,competition
Köstliche Weinlokal,8051,22,2,competition
Herbstliche Pinte,4020,9,2,competition
Bustling Winkel,8045,570,2,competition
Gemütliche Ratsstube,4061,804,2,competition
Stilvolle Winkel,1030,628,2,competition
Schloss Weinbistro,6460,87,2,competition
Maritime Platzl,4644,194,2,competition
Schloss Küche,1070,3,2,competition
Grüne Wirtshaus,3100,117,2,competition
Schloss Alm,8055,503,2,competition
Bustling Hütte,9020,244,2,competition
Bunte Haus,6170,120,2,competition
Scharfe Eatery,5121,368,2,competition
Nostalgische Feuerstelle,6020,394,2,competition
Elegante Weinbar,1100,156,2,competition
Stern Lokal,1230,486,2,competition
Winterliche Schankstube,2700,127,2,competition
Verzauberte Jausenstation,9073,330,2,competition
Kleine Winery,8082,497,2,competition
Adventurous Winkel,1220,37,2,competition
Fischer Biergarten,3400,110,2,competition
Magische Kneipe,2620,837,2,competition
Hof Keller,8020,4,2,competition
Ruhige Garten,6850,231,2,competition
Ländliche Festscheune,6020,258,2,competition
Quaint Dorf,9300,382,2,competition
Heimat Speisesaal,2700,112,2,competition
Kleine Brauerei,4040,100,2,competition
Heimat Waldhaus,8054,1407,2,competition
Roter Burg,1070,10,2,competition
Große Herberge,1160,80,2,competition
Herzliche Tanzschuppen,2514,14,2,competition
Winterliche Gastzimmer,8431,176,2,competition
Edle Drinkery,8010,991,2,competition
Bustling Herberge,5020,5,2,competition
Einsame Heuriger,1150,73,2,competition
Rustikale Juke joint,1060,89,2,competition
Alte Garten,1020,260,2,competition
Ehrwürdige Schankstube,1110,251,2,competition
Romantische Scheune,1040,11,2,competition
Stilvolle Rathskeller,4600,660,2,competition
Holz Kneipenlokal,8020,14,2,competition
Gesellige Herrenhaus,3100,112,2,competition
Rustikale Heuriger,1150,193,2,competition
Glänzende Südseeparadies,1070,174,2,competition
Gemütliche Tanzlokal,1230,706,2,competition
Grüne Heuriger,1100,113,2,competition
Gute Mühle,3462,469,2,competition
Winterliche Wirtshaus,2232,139,2,competition
Romantische Schenke,8344,59,2,competition
Festliche Platz,4040,465,2,competition
Bergdorf Rebgarten,1100,139,2,competition
Sonnen Rebgarten,1070,55,2,competition
Große Zirbelstube,2164,287,2,competition
Verträumte Keller,1180,10,2,competition
Königliche Palast,4020,8,2,competition
Roter Stüberl,5020,456,2,competition
Rustikale Stubn,1080,650,2,competition
Erfahrene Schmiede,5020,4,2,competition
Festliche Weinbistro,9020,149,2,competition
Holz Weinbar,6112,468,2,competition
Countrified Kneipenlokal,1130,10,2,competition
Gebackene Jausenstation,7100,231,2,competition
Alpine Blick,8010,99,2,competition
Köstliche Krug,6020,1667,2,competition
Ehrwürdige Taverna,1020,12,2,competition
Kultivierte Dive,3300,311,2,competition
Weinstube Club,4040,350,2,competition
Bäuerliche Wanderhütte,3470,33,2,competition
Stilvolle Hofbräu,1090,140,2,competition
Heimat Felsenkeller,1160,721,2,competition
Ländliche Tanzlokal,3100,515,2,competition
Grüne Tisch,1090,349,2,competition
Schloss Stuben,1030,1058,2,competition
Magische Tal,1060,107,2,competition
Romantische Tal,1150,576,2,competition
Herzliche Schlemmerparadies,1070,395,2,competition
Rustikale Felsenkeller,8010,15,2,competition
Silberne Schmiede,4481,293,2,competition
Traditionsreiche Bierstube,4400,472,2,competition
Wiener Grillroom,1070,153,2,competition
Roter See,5020,57,2,competition
Rustikale Ecke,6020,352,2,competition
Weinstube Schanze,1010,131,2,competition
Wald Grillroom,1060,2083,2,competition
Rustikale Stube,4020,1224,2,competition
Edelweiß Heuriger,8010,158,2,competition
Bergdorf Südseeparadies,4020,1316,2,competition
Einsame Ort,8700,1003,2,competition
Ehrwürdige Weinkeller,1020,722,2,competition
Ländliche Schlemmerparadies,1060,108,2,competition
Traditionsreiche Gastgewölbe,5081,243,2,competition
Prachtvolle Garten,8010,312,2,competition
Erfahrene Platz,6020,763,2,competition
Neue Schanke,1100,217,2,competition
Sonnen Weinbar,3508,389,2,competition
Gebackene Krug,6020,614,2,competition
Verträumte Palast,9020,860,2,competition
Sonnen Zimmer,1050,29,2,competition
Idyllische Küche,1140,156,2,competition
Wein Südseeparadies,5600,123,2,competition
Blumen Bodega,1110,71,2,competition
Bunte Grillplatz,3040,278,2,competition
Heimat Alm,1170,601,2,competition
Traditionelle Speakeasy,1190,13,2,competition
Romantische Eck,3250,161,2,competition
Roter See,1150,1931,2,competition
Goldene Stuben,1220,8,2,competition
Quaint Zirbelstube,1030,130,2,competition
Wald Speakeasy,1110,485,2,competition
Alte Speakeasy,1200,37,2,competition
Bäuerliche Blick,1220,406,2,competition
Sanfte Zirbelstube,1120,13,2,competition
Bäuerliche Klause,2601,534,2,competition
Alpen Festscheune,6410,315,2,competition
Kleine Brauerei,1220,513,2,competition
Goldene Eatery,1100,147,2,competition
Geheimnisvolle Ginmill,8020,57,2,competition
Pittoreske Tal,1220,1219,2,competition
Verträumte Ginmill,1100,268,2,competition
Fischer Stüberl,6800,558,2,competition
Herbstliche Schänke,4030,155,2,competition
Ruhige Schmankerl,1150,678,2,competition
Blauer Haus,3203,368,2,competition
Bauer Schlemmerparadies,1100,314,2,competition
Kaiser Salons,1100,50,2,competition
Mühle Gastgewölbe,5020,436,2,competition
Traditionelle Bräustüberl,1230,247,2,competition
Erfahrene Lokal,1110,235,2,competition
Gebackene Herberge,8010,204,2,competition
Winterliche Küche,1040,13,2,competition
Dörfler Juke joint,8642,646,2,competition
Sonnen Salons,6890,159,2,competition
Romantische Schankstube,6971,249,2,competition
Kleine Brauerei,4020,408,2,competition
Rote Hideaway,2100,124,2,competition
Exotische Tafelspitz,5020,127,2,competition
Verzauberte Gaststube,1010,8,2,competition
Himmel Wanderhütte,4240,25,2,competition
Wald Dive,2500,393,2,competition
Märchenhafte Rittersaal,4053,230,2,competition
Sanfte Taverne,1200,197,2,competition
Bunte Almhütte,9020,1212,2,competition
Kaiser Scheune,1010,1429,2,competition
Rustikale Tisch,1100,34,2,competition
Rauchige Hofladen,1020,637,2,competition
Blaue Rebgarten,8020,10,2,competition
Mühle Ort,6130,605,2,competition
Rote Watering hole,1020,592,2,competition
Rote Kaminzimmer,5020,578,2,competition
Mühle Taverne,8580,309,2,competition
Roter Stüberl,8020,160,2,competition
Adventurous Rathskeller,4020,26,2,competition
Verträumte Winery,1110,246,2,competition
Neue Stuben,2100,1128,2,competition
Glanzvolle Verköstigungszimmer,2130,764,2,competition
Rote Tanzlokal,1160,49,2,competition
Scharfe Kellerstüberl,6020,845,2,competition
Große Schlösschen,1100,10,2,competition
Blumen Rebgarten,1140,26,2,competition
Goldene Heuriger,4020,10,2,competition
Legendary Kneipe,1010,6,2,competition
Ländliche Heuriger,1090,13,2,competition
Edle Ratskeller,8740,453,2,competition
Wald Garten,1100,1247,2,competition
Roter Stüberl,4020,365,2,competition
Königliche Gastgewölbe,8020,103,2,competition
Glänzende Südseeparadies,1090,243,2,competition
Kultivierte Brauerei,1080,31,2,competition
Goldene Bauernhof,6900,54,2,competition
Weinstube Mühle,5204,470,2,competition
Stille Juke joint,8020,553,2,competition
Stern Herrenhaus,6020,11,2,competition
Große Schenke,8041,350,2,competition
Sonnen Winery,5020,1093,2,competition
Roter Winery,3151,339,2,competition
Ehrwürdige Platzl,1050,5,2,competition
Goldene Soda fountain,7201,300,2,competition
Pittoreske Ort,8010,239,2,competition
Schloss Ecke,5020,6,2,competition
Wirtshaus Weinkeller,5020,228,2,competition
Malerische Brauerei,1180,14,2,competition
Bustling Ecke,1220,257,2,competition
Goldene Burg,3340,201,2,competition
Gasthof Dorfschenke,3400,250,2,competition
Bäuerliche Platz,1020,341,2,competition
Ruhige Biergarten,5700,2,2,competition
Winterliche Biergarten,1100,100,2,competition
Grüne Keller,1060,34,2,competition
Blaue Brauerei,5020,12,2,competition
Legendary Burg,1210,248,2,competition
Bauer Weinbistro,1190,283,2,competition
Adventurous Rebgarten,1160,560,2,competition
Bunte Mühle,6176,349,2,competition
Kleine Brauerei,8041,19,2,competition
Fischer Lokal,1160,267,2,competition
Sonnige Wanderhütte,3910,95,2,competition
Verträumte Heuriger,1200,330,2,competition
Bergdorf Hangout,5020,11,2,competition
Maritime Mühle,9546,190,2,competition
Blumen Speiselokal,8670,385,2,competition
Märchenhafte Bräustüberl,5020,15,2,competition
Blauer Dive,1200,462,2,competition
Stilvolle Platz,8055,323,2,competition
Blauer Speakeasy,1090,31,2,competition
Wein Bierbrunnen,6840,1132,2,competition
Stille Wirt,5550,33,2,competition
Wolkenkratzer Speisesaal,4040,30,2,competition
Pittoreske Ginmill,6820,467,2,competition
Geheimnisvolle Stube,6020,433,2,competition
Traditionelle Platzl,1050,9,2,competition
Heimat Krug,6500,205,2,competition
Edle Weinbistro,1040,10,2,competition
Bäuerliche Waldhaus,8055,871,2,competition
Edelweiß Ginmill,2700,610,2,competition
Edelweiß Stadl,1040,78,2,competition
Gute Soda fountain,2700,1169,2,competition
Kleine Brauerei,1020,90,2,competition
Heimat Feuerstelle,8160,124,2,competition
Sonnen Hideaway,4040,356,2,competition
Alpen Ginmill,1220,75,2,competition
Idyllische Ratsstube,8042,1056,2,competition
Frische Pinte,3420,75,2,competition
Erfahrene Watering hole,1120,57,2,competition
Verzauberte Watering hole,4742,29,2,competition
Erfahrene Jausenstation,6141,113,2,competition
Blumen Dorf,8010,80,2,competition
Ländliche Schänke,1150,6,2,competition
Verträumte Festscheune,1030,127,2,competition
Bauer Taverne,8020,6,2,competition
Rustikale Rebgarten,1100,102,2,competition
Hof Weinbistro,6020,543,2,competition
Weinstube Garten,3240,27,2,competition
Stille Schänke,1040,34,2,competition
Exotische Dorf,5020,324,2,competition
Herzog Salons,8403,232,2,competition
Silberne Burg,1150,221,2,competition
Bäuerliche Festscheune,1120,760,2,competition
Bunte Garten,1120,632,2,competition
Glanzvolle Weinlokal,1140,378,2,competition
Edle Keller,1050,4131,2,competition
Bäuerliche Herberge,1070,5,2,competition
Rauchige Heuriger,1050,11,2,competition
Edelweiß Esszimmer,1210,286,2,competition
Alpine Weinbistro,8010,156,2,competition
Malerische Weinbistro,1140,1076,2,competition
Wald Stuben,5020,1017,2,competition
Weinstube Taverne,8010,51,2,competition
Blaue Dorf,2100,474,2,competition
Elegante Taverna,4710,196,2,competition
Elegante Weinkeller,6330,504,2,competition
Einsame Hofbräu,5710,111,2,competition
Verträumte Hofbräu,1160,11,2,competition
Opulent Stadl,6230,99,2,competition
Kultivierte Hofladen,8160,115,2,competition
Countrified Dorf,4040,1314,2,competition
Fröhliche Salons,6200,170,2,competition
Elegante Hofladen,1160,50,2,competition
Bustling Pizzeria,8010,13,2,competition
Große Hofbräu,4840,470,2,competition
Berg Wirtshaus,1020,188,2,competition
Bäuerliche Festscheune,1100,223,2,competition
Schöne Palast,1090,778,2,competition
Erfahrene Bodega,1170,115,2,competition
Rauchige Herberge,8020,313,2,competition
Moderne Stuben,1130,218,2,competition
Silberne Bierstube,1070,4,2,competition
Herzog Bierstube,1200,179,2,competition
Gesellige Weinkeller,5020,169,2,competition
Mühle Tanzschuppen,3300,276,2,competition
Hof Eck,1010,9,2,competition
Scharfe Winery,1220,1119,2,competition
Geheimnisvolle Kellerstüberl,1210,189,2,competition
Köstliche Südseeparadies,8101,702,2,competition
Grüne Weinkeller,8010,7,2,competition
Wolkenkratzer Brauerei,3100,8,2,competition
Quaint Schanze,8101,12,2,competition
Quaint Weinkeller,1150,9,2,competition
Gasthof Alm,1150,836,2,competition
Nostalgische Pizzeria,3002,217,2,competition
Geheimnisvolle Bierbrunnen,1040,91,2,competition
Heimat Zirbelstube,6900,368,2,competition
Herzog Tisch,5020,7,2,competition
